Name,Type1,Type2,Total,HP,Attack,Defense,Sp_Atk,Sp_Def,Speed,PokeAPI_Matched,PokeAPI_Query_Name,PokeAPI_ID,Base_Experience,Height_dm,Weight_hg,Ability_Count,Hidden_Ability_Count,Abilities,Move_Count,Is_Default_Form,Species_Name,Generation,Habitat,Growth_Rate,Color,Shape,Capture_Rate,Base_Happiness,Is_Baby,Is_Legendary,Is_Mythical,Evolves_From,Rarity_Context_Flag,Evolution_Context_Flag,Height_dm_Scaled_Enriched,Weight_hg_Scaled_Enriched,Base_Experience_Scaled_Enriched,Ability_Count_Scaled_Enriched,Hidden_Ability_Count_Scaled_Enriched,Move_Count_Scaled_Enriched,Resource_Intensity_Index,Ability_Complexity_Index,Enrichment_Context_Score
Trubbish,Poison,,329,50,50,62,40,62,65,True,trubbish,568.0,66.0,6.0,310.0,3.0,1.0,"stench, sticky-hold, aftermath",57.0,True,trubbish,generation-v,,medium,green,humanoid,190.0,70.0,False,False,False,,0,0,0.025125628140703515,0.030906181236247252,0.05244755244755245,1.0,1.0,0.1497326203208556,0.036159787274834404,0.716577540106952,0.29747895222523113
Garbodor,Poison,,474,80,95,82,60,82,75,True,garbodor,569.0,166.0,19.0,1073.0,3.0,1.0,"stench, weak-armor, aftermath",71.0,True,garbodor,generation-v,,medium,green,humanoid,60.0,70.0,False,False,False,trubbish,0,1,0.09045226130653267,0.10722144428885777,0.22727272727272727,1.0,1.0,0.1871657754010695,0.14164881095603923,0.7290552584670231,0.48411674667362103
Zorua,Dark,,330,40,65,40,80,40,65,True,zorua,570.0,66.0,7.0,125.0,1.0,0.0,illusion,84.0,True,zorua,generation-v,,medium-slow,gray,quadruped,75.0,70.0,False,False,False,,0,0,0.03015075376884422,0.01240248049609922,0.05244755244755245,0.0,0.0,0.22192513368983954,0.031666928904165295,0.07397504456327984,0.039090096496561526
Zorua,Normal,Ghost,330,35,60,40,85,40,70,True,zorua,570.0,66.0,7.0,125.0,1.0,0.0,illusion,84.0,True,zorua,generation-v,,medium-slow,gray,quadruped,75.0,70.0,False,False,False,,0,0,0.03015075376884422,0.01240248049609922,0.05244755244755245,0.0,0.0,0.22192513368983954,0.031666928904165295,0.07397504456327984,0.039090096496561526
Zoroark,Dark,,510,60,105,60,120,60,105,True,zoroark,571.0,179.0,16.0,811.0,1.0,0.0,illusion,98.0,True,zoroark,generation-v,,medium-slow,gray,upright,45.0,70.0,False,False,False,zorua,0,1,0.07537688442211056,0.08101620324064812,0.24999999999999997,0.0,0.0,0.25935828877005346,0.13546436255425287,0.08645276292335115,0.22522041393561631
Zoroark,Normal,Ghost,510,55,100,60,125,60,110,True,zoroark,571.0,179.0,16.0,811.0,1.0,0.0,illusion,98.0,True,zoroark,generation-v,,medium-slow,gray,upright,45.0,70.0,False,False,False,zorua,0,1,0.07537688442211056,0.08101620324064812,0.24999999999999997,0.0,0.0,0.25935828877005346,0.13546436255425287,0.08645276292335115,0.22522041393561631
Minccino,Normal,,300,55,50,40,40,40,75,True,minccino,572.0,60.0,4.0,58.0,3.0,1.0,"cute-charm, technician, skill-link",73.0,True,minccino,generation-v,,fast,gray,quadruped,255.0,70.0,False,False,False,,0,0,0.01507537688442211,0.00570114022804561,0.04195804195804195,1.0,1.0,0.19251336898395718,0.020911519690169893,0.7308377896613191,0.2986085717715786
Cinccino,Normal,,470,75,95,60,65,60,115,True,cinccino,573.0,165.0,5.0,75.0,3.0,1.0,"cute-charm, technician, skill-link",78.0,True,cinccino,generation-v,,fast,gray,quadruped,60.0,70.0,False,False,False,minccino,0,1,0.020100502512562814,0.007401480296059212,0.2255244755244755,1.0,1.0,0.20588235294117646,0.08434215277769917,0.7352941176470589,0.4694202928921333
Gothita,Psychic,,290,45,30,50,55,65,45,True,gothita,574.0,58.0,4.0,58.0,3.0,1.0,"frisk, competitive, shadow-tag",89.0,True,gothita,generation-v,,medium-slow,purple,humanoid,200.0,70.0,False,False,False,,0,0,0.01507537688442211,0.00570114022804561,0.03846153846153845,1.0,1.0,0.2352941176470588,0.019746018524668726,0.7450980392156863,0.30396302124367514
Gothorita,Psychic,,390,60,45,70,75,85,55,True,gothorita,575.0,137.0,7.0,180.0,3.0,1.0,"frisk, competitive, shadow-tag",84.0,True,gothorita,generation-v,,medium-slow,purple,humanoid,100.0,70.0,False,False,False,gothita,0,1,0.03015075376884422,0.01790358071614323,0.17657342657342656,1.0,1.0,0.22192513368983954,0.07487592035280467,0.7406417112299465,0.46871946059782
Gothitelle,Psychic,,490,70,55,95,95,110,65,True,gothitelle,576.0,221.0,15.0,440.0,3.0,1.0,"frisk, competitive, shadow-tag",93.0,True,gothitelle,generation-v,,medium-slow,purple,humanoid,50.0,70.0,False,False,False,gothorita,0,1,0.07035175879396986,0.043908781756351274,0.32342657342657344,1.0,1.0,0.2459893048128342,0.14589570465896487,0.7486631016042781,0.4932339520394007
Solosis,Psychic,,290,45,30,40,105,50,20,True,solosis,577.0,58.0,3.0,10.0,3.0,1.0,"overcoat, magic-guard, regenerator",79.0,True,solosis,generation-v,,medium-slow,green,ball,200.0,70.0,False,False,False,,0,0,0.010050251256281405,0.0009001800360072014,0.03846153846153845,1.0,1.0,0.2085561497326203,0.016470656584609018,0.7361853832442068,0.29941535027306543
Duosion,Psychic,,370,65,40,50,125,60,30,True,duosion,578.0,130.0,6.0,80.0,3.0,1.0,"overcoat, magic-guard, regenerator",79.0,True,duosion,generation-v,,medium-slow,green,ball,100.0,70.0,False,False,False,solosis,0,1,0.025125628140703515,0.007901580316063212,0.16433566433566432,1.0,1.0,0.2085561497326203,0.06578762426414368,0.7361853832442068,0.46421044057692584
Reuniclus,Psychic,,490,110,65,75,125,85,30,True,reuniclus,579.0,221.0,10.0,201.0,3.0,1.0,"overcoat, magic-guard, regenerator",100.0,True,reuniclus,generation-v,,medium-slow,green,arms,50.0,70.0,False,False,False,duosion,0,1,0.04522613065326633,0.020004000800160033,0.32342657342657344,1.0,1.0,0.2647058823529411,0.12955223495999993,0.7549019607843137,0.4908264548017255
Ducklett,Water,Flying,305,62,44,50,44,50,55,True,ducklett,580.0,61.0,5.0,55.0,3.0,1.0,"keen-eye, big-pecks, hydration",60.0,True,ducklett,generation-v,,medium,blue,wings,190.0,70.0,False,False,False,,0,0,0.020100502512562814,0.005401080216043209,0.0437062937062937,1.0,1.0,0.15775401069518716,0.023069292144966575,0.7192513368983957,0.2946213224028483
Swanna,Water,Flying,473,75,87,63,87,63,98,True,swanna,581.0,166.0,13.0,242.0,3.0,1.0,"keen-eye, big-pecks, hydration",65.0,True,swanna,generation-v,,medium,white,wings,45.0,70.0,False,False,False,ducklett,0,1,0.06030150753768845,0.02410482096419284,0.22727272727272727,1.0,1.0,0.1711229946524064,0.10389301859153617,0.7237076648841354,0.470650971531115
Vanillite,Ice,,305,36,50,50,65,60,44,True,vanillite,582.0,61.0,4.0,57.0,3.0,1.0,"ice-body, snow-cloak, weak-armor",52.0,True,vanillite,generation-v,,slow,white,blob,255.0,70.0,False,False,False,,0,0,0.01507537688442211,0.005601120224044809,0.0437062937062937,1.0,1.0,0.13636363636363635,0.02146093027158687,0.712121212121212,0.2912867639299609
Vanillish,Ice,,395,51,65,65,80,75,59,True,vanillish,583.0,138.0,11.0,410.0,3.0,1.0,"ice-body, snow-cloak, weak-armor",46.0,True,vanillish,generation-v,,slow,white,blob,120.0,70.0,False,False,False,vanillite,0,1,0.05025125628140704,0.040908181636327264,0.1783216783216783,1.0,1.0,0.12032085561497326,0.08982703874647087,0.7067736185383243,0.45965755903927097
Vanilluxe,Ice,,535,71,95,85,110,95,79,True,vanilluxe,584.0,241.0,13.0,575.0,3.0,1.0,"ice-body, snow-warning, weak-armor",57.0,True,vanilluxe,generation-v,,slow,white,heads,45.0,70.0,False,False,False,vanillish,0,1,0.06030150753768845,0.057411482296459294,0.35839160839160844,1.0,1.0,0.1497326203208556,0.15870153274191873,0.716577540106952,0.4842414758653564
Deerling,Normal,Grass,335,60,60,50,40,50,75,True,deerling,585.0,67.0,6.0,195.0,3.0,1.0,"chlorophyll, sap-sipper, serene-grace",71.0,True,deerling,generation-v,,medium,pink,quadruped,190.0,70.0,False,False,False,,0,0,0.025125628140703515,0.019403880776155232,0.05419580419580419,1.0,1.0,0.1871657754010695,0.03290843770422098,0.7290552584670231,0.3014946346980756
Sawsbuck,Normal,Grass,475,80,100,70,60,70,95,True,sawsbuck,586.0,166.0,19.0,925.0,3.0,1.0,"chlorophyll, sap-sipper, serene-grace",80.0,True,sawsbuck,generation-v,,medium,brown,quadruped,75.0,70.0,False,False,False,deerling,0,1,0.09045226130653267,0.09241848369673934,0.22727272727272727,1.0,1.0,0.21122994652406415,0.1367144907586664,0.7370766488413548,0.4858450067641419
Emolga,Electric,Flying,428,55,75,60,75,60,103,True,emolga,587.0,150.0,4.0,50.0,2.0,1.0,"static, motor-drive",68.0,True,emolga,generation-v,,medium,white,quadruped,200.0,70.0,False,False,False,,0,0,0.01507537688442211,0.004900980196039208,0.1993006993006993,0.5,1.0,0.17914438502673793,0.07309235212705355,0.5597147950089126,0.2458136236416811
Karrablast,Bug,,315,50,75,45,40,45,60,True,karrablast,588.0,63.0,5.0,59.0,3.0,1.0,"swarm, shed-skin, no-guard",53.0,True,karrablast,generation-v,,medium,blue,humanoid,200.0,70.0,False,False,False,,0,0,0.020100502512562814,0.0058011602320464095,0.0472027972027972,1.0,1.0,0.1390374331550802,0.02436815331580214,0.7130124777183601,0.29251543708208466
Escavalier,Bug,Steel,495,70,135,105,60,105,20,True,escavalier,589.0,173.0,10.0,330.0,3.0,1.0,"swarm, shell-armor, overcoat",67.0,True,escavalier,generation-v,,medium,gray,arms,75.0,70.0,False,False,False,karrablast,0,1,0.04522613065326633,0.032906581316263256,0.2395104895104895,1.0,1.0,0.1764705882352941,0.10588106716000638,0.7254901960784313,0.47196039857937444
Foongus,Grass,Poison,294,69,55,45,55,55,15,True,foongus,590.0,59.0,2.0,10.0,2.0,1.0,"effect-spore, regenerator",56.0,True,foongus,generation-v,,medium,white,arms,190.0,70.0,False,False,False,,0,0,0.005025125628140704,0.0009001800360072014,0.04020979020979021,0.5,1.0,0.14705882352941174,0.015378365291312703,0.5490196078431372,0.22422135272464871
Amoonguss,Grass,Poison,464,114,85,70,85,80,30,True,amoonguss,591.0,162.0,6.0,105.0,2.0,1.0,"effect-spore, regenerator",58.0,True,amoonguss,generation-v,,medium,white,arms,75.0,70.0,False,False,False,foongus,0,1,0.025125628140703515,0.010402080416083216,0.2202797202797203,0.5,1.0,0.15240641711229944,0.08526914294550235,0.5508021390374331,0.39590159849862394
Frillish,Water,Ghost,335,55,40,50,65,85,40,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Jellicent,Water,Ghost,480,100,60,70,85,105,60,False,,,,,,,,,,,,,,,,,,,,,,,0,0,0.04522613065326633,0.02990598119623925,0.21503496503496503,1.0,1.0,0.2085561497326203,0.09672235896149022,0.7361853832442068,0.3234908609861298
Alomomola,Water,,470,165,75,80,40,45,65,True,alomomola,594.0,165.0,12.0,316.0,3.0,1.0,"healer, hydration, regenerator",74.0,True,alomomola,generation-v,,fast,pink,fish,75.0,70.0,False,False,False,,0,0,0.055276381909547735,0.03150630126025205,0.2255244755244755,1.0,1.0,0.19518716577540104,0.10410238623142509,0.7317290552584671,0.3239223379728144
Joltik,Bug,Electric,319,50,47,50,57,50,65,True,joltik,595.0,64.0,1.0,6.0,3.0,1.0,"compound-eyes, unnerve, swarm",69.0,True,joltik,generation-v,,medium,yellow,armor,190.0,70.0,False,False,False,,0,0,0.0,0.0005001000200040008,0.048951048951048945,1.0,1.0,0.1818181818181818,0.016483716323684314,0.7272727272727272,0.2958542058061962
Galvantula,Bug,Electric,472,70,77,60,97,60,108,True,galvantula,596.0,165.0,8.0,143.0,3.0,1.0,"compound-eyes, unnerve, swarm",69.0,True,galvantula,generation-v,,medium,yellow,armor,75.0,70.0,False,False,False,joltik,0,1,0.035175879396984924,0.014202840568113622,0.2255244755244755,1.0,1.0,0.1818181818181818,0.09163439849652467,0.7272727272727272,0.46839941045804834
Ferroseed,Grass,Steel,305,44,50,91,24,86,10,True,ferroseed,597.0,61.0,6.0,188.0,1.0,0.0,iron-barbs,60.0,True,ferroseed,generation-v,,medium,gray,ball,255.0,70.0,False,False,False,,0,0,0.025125628140703515,0.018703740748149632,0.0437062937062937,0.0,0.0,0.15775401069518716,0.02917855419838228,0.05258467023172905,0.029787434352206307
Ferrothorn,Grass,Steel,489,74,94,131,54,116,20,True,ferrothorn,598.0,171.0,10.0,1100.0,2.0,1.0,"iron-barbs, anticipation",74.0,True,ferrothorn,generation-v,,medium,gray,tentacles,90.0,70.0,False,False,False,ferroseed,0,1,0.04522613065326633,0.10992198439687938,0.23601398601398602,0.5,1.0,0.19518716577540104,0.13038736702137724,0.5650623885918004,0.4151411655431333
Klink,Steel,,300,40,55,70,45,60,30,True,klink,599.0,60.0,3.0,210.0,3.0,1.0,"plus, minus, clear-body",53.0,True,klink,generation-v,,medium-slow,gray,heads,130.0,70.0,False,False,False,,0,0,0.010050251256281405,0.020904180836167234,0.04195804195804195,1.0,1.0,0.1390374331550802,0.024304158016830196,0.7130124777183601,0.2924962384923931
Klang,Steel,,440,60,80,95,70,85,50,True,klang,600.0,154.0,6.0,510.0,3.0,1.0,"plus, minus, clear-body",54.0,True,klang,generation-v,,medium-slow,gray,heads,60.0,70.0,False,False,False,klink,0,1,0.025125628140703515,0.050910182036407285,0.20629370629370627,1.0,1.0,0.14171122994652405,0.09410983882360568,0.713903743315508,0.4637944489732849
Klinklang,Steel,,520,60,100,115,70,85,90,True,klinklang,601.0,234.0,6.0,810.0,3.0,1.0,"plus, minus, clear-body",60.0,True,klinklang,generation-v,,medium-slow,gray,heads,30.0,70.0,False,False,False,klang,0,1,0.025125628140703515,0.08091618323664733,0.34615384615384615,1.0,1.0,0.15775401069518716,0.15073188584373234,0.7192513368983957,0.482920100512478
Tynamo,Electric,,275,35,55,40,45,40,60,True,tynamo,602.0,55.0,2.0,3.0,1.0,0.0,levitate,8.0,True,tynamo,generation-v,,slow,white,fish,190.0,70.0,False,False,False,,0,0,0.005025125628140704,0.00020004000800160032,0.033216783216783216,0.0,0.0,0.01871657754010695,0.012813982950975173,0.00623885918003565,0.006339738557306812
Eelektrik,Electric,,405,65,85,70,75,70,40,True,eelektrik,603.0,142.0,12.0,220.0,1.0,0.0,levitate,61.0,True,eelektrik,generation-v,,slow,blue,fish,60.0,70.0,False,False,False,tynamo,0,1,0.055276381909547735,0.021904380876175238,0.1853146853146853,0.0,0.0,0.160427807486631,0.08749848270013609,0.053475935828877,0.19763991914159162
Eelektross,Electric,,515,85,115,80,105,80,50,True,eelektross,604.0,232.0,21.0,805.0,1.0,0.0,levitate,102.0,True,eelektross,generation-v,,slow,blue,fish,30.0,70.0,False,False,False,eelektrik,0,1,0.10050251256281408,0.08041608321664333,0.3426573426573426,0.0,0.0,0.27005347593582885,0.17452531281226666,0.09001782531194295,0.23836472396845718
Elgyem,Psychic,,335,55,55,55,85,55,30,True,elgyem,605.0,67.0,5.0,90.0,3.0,1.0,"telepathy, synchronize, analytic",82.0,True,elgyem,generation-v,,medium,blue,upright,255.0,70.0,False,False,False,,0,0,0.020100502512562814,0.008901780356071214,0.05419580419580419,1.0,1.0,0.21657754010695185,0.027732695688146073,0.7388591800356507,0.3038634807207041
Beheeyem,Psychic,,485,75,75,75,125,95,40,True,beheeyem,606.0,170.0,10.0,345.0,3.0,1.0,"telepathy, synchronize, analytic",84.0,True,beheeyem,generation-v,,medium,brown,humanoid,90.0,70.0,False,False,False,elgyem,0,1,0.04522613065326633,0.034406881376275254,0.23426573426573424,1.0,1.0,0.22192513368983954,0.10463291543175861,0.7406417112299465,0.4776465591215062
Litwick,Ghost,Fire,275,50,30,55,65,55,20,True,litwick,607.0,55.0,3.0,31.0,3.0,1.0,"flash-fire, flame-body, infiltrator",72.0,True,litwick,generation-v,,medium-slow,white,blob,190.0,70.0,False,False,False,,0,0,0.010050251256281405,0.0030006001200240046,0.033216783216783216,1.0,1.0,0.18983957219251335,0.015422544864362875,0.7299465240641712,0.2966053730849773
Lampent,Ghost,Fire,370,60,40,60,95,60,55,True,lampent,608.0,130.0,6.0,130.0,3.0,1.0,"flash-fire, flame-body, infiltrator",71.0,True,lampent,generation-v,,medium-slow,black,arms,90.0,70.0,False,False,False,litwick,0,1,0.025125628140703515,0.01290258051610322,0.16433566433566432,1.0,1.0,0.1871657754010695,0.06745462433082368,0.7290552584670231,0.46185849068605633
Chandelure,Ghost,Fire,520,60,55,90,145,90,80,True,chandelure,609.0,234.0,10.0,343.0,3.0,1.0,"flash-fire, flame-body, infiltrator",75.0,True,chandelure,generation-v,,medium-slow,black,arms,45.0,70.0,False,False,False,lampent,0,1,0.04522613065326633,0.034206841368273656,0.34615384615384615,1.0,1.0,0.1978609625668449,0.14186227272512872,0.7326203208556149,0.4856068101597846
Axew,Dragon,,320,46,87,60,30,40,57,True,axew,610.0,64.0,6.0,180.0,3.0,1.0,"rivalry, mold-breaker, unnerve",80.0,True,axew,generation-v,,slow,green,upright,75.0,35.0,False,False,False,,0,0,0.025125628140703515,0.01790358071614323,0.048951048951048945,1.0,1.0,0.21122994652406415,0.03066008593596523,0.7370766488413548,0.30402868531733146
Fraxure,Dragon,,410,66,117,70,40,50,67,True,fraxure,611.0,144.0,10.0,360.0,3.0,1.0,"rivalry, mold-breaker, unnerve",76.0,True,fraxure,generation-v,,slow,green,upright,60.0,35.0,False,False,False,axew,0,1,0.04522613065326633,0.03590718143628726,0.18881118881118883,1.0,1.0,0.20053475935828874,0.08998150030024747,0.7335115864527629,0.4703990846711794
Haxorus,Dragon,,540,76,147,90,60,70,97,True,haxorus,612.0,243.0,18.0,1055.0,3.0,1.0,"rivalry, mold-breaker, unnerve",86.0,True,haxorus,generation-v,,slow,yellow,upright,45.0,35.0,False,False,False,fraxure,0,1,0.08542713567839197,0.10542108421684336,0.3618881118881119,1.0,1.0,0.22727272727272724,0.1842454439277824,0.7424242424242423,0.5022433301480317
Cubchoo,Ice,,305,55,70,40,60,40,40,True,cubchoo,613.0,61.0,5.0,85.0,3.0,1.0,"snow-cloak, slush-rush, rattled",83.0,True,cubchoo,generation-v,,medium,white,upright,120.0,70.0,False,False,False,,0,0,0.020100502512562814,0.008401680336067212,0.0437062937062937,1.0,1.0,0.2192513368983957,0.024069492184974575,0.7397504456327986,0.3031210259086118
Beartic,Ice,,505,95,130,80,70,80,50,True,beartic,614.0,177.0,26.0,2600.0,3.0,1.0,"snow-cloak, slush-rush, swift-swim",102.0,True,beartic,generation-v,,medium,white,quadruped,60.0,70.0,False,False,False,cubchoo,0,1,0.1256281407035176,0.25995199039807965,0.24650349650349648,1.0,1.0,0.27005347593582885,0.21069454253503125,0.7566844919786097,0.5158821595519533
Cryogonal,Ice,,515,80,50,50,95,135,105,True,cryogonal,615.0,180.0,11.0,1480.0,1.0,0.0,levitate,66.0,True,cryogonal,generation-v,,medium,blue,ball,25.0,70.0,False,False,False,,0,0,0.05025125628140704,0.14792958591718344,0.2517482517482518,0.0,0.0,0.17379679144385024,0.1499763646489474,0.05793226381461675,0.06816581492053092
Shelmet,Bug,,305,50,40,85,40,65,25,True,shelmet,616.0,61.0,4.0,77.0,3.0,1.0,"hydration, shell-armor, overcoat",52.0,True,shelmet,generation-v,,medium,red,ball,200.0,70.0,False,False,False,,0,0,0.01507537688442211,0.007601520304060813,0.0437062937062937,1.0,1.0,0.13636363636363635,0.022127730298258874,0.712121212121212,0.2914868039379625
Accelgor,Bug,,495,80,70,40,100,60,145,True,accelgor,617.0,173.0,8.0,253.0,3.0,1.0,"hydration, sticky-hold, unburden",62.0,True,accelgor,generation-v,,medium,red,arms,75.0,70.0,False,False,False,shelmet,0,1,0.035175879396984924,0.02520504100820164,0.2395104895104895,1.0,1.0,0.16310160427807485,0.09996380330522536,0.7210338680926917,0.4684026882286443
Stunfisk,Ground,Electric,471,109,66,84,81,99,32,True,stunfisk,618.0,165.0,7.0,110.0,3.0,1.0,"static, limber, sand-veil",74.0,True,stunfisk,generation-v,,medium,brown,fish,75.0,70.0,False,False,False,,0,0,0.03015075376884422,0.010902180436087218,0.2255244755244755,1.0,1.0,0.19518716577540104,0.08885913657646898,0.7317290552584671,0.31934936307632755
Stunfisk,Ground,Steel,471,109,81,99,66,84,32,True,stunfisk,618.0,165.0,7.0,110.0,3.0,1.0,"static, limber, sand-veil",74.0,True,stunfisk,generation-v,,medium,brown,fish,75.0,70.0,False,False,False,,0,0,0.03015075376884422,0.010902180436087218,0.2255244755244755,1.0,1.0,0.19518716577540104,0.08885913657646898,0.7317290552584671,0.31934936307632755
Mienfoo,Fighting,,350,45,85,50,55,50,65,True,mienfoo,619.0,70.0,9.0,200.0,3.0,1.0,"inner-focus, regenerator, reckless",83.0,True,mienfoo,generation-v,,medium-slow,yellow,upright,180.0,70.0,False,False,False,,0,0,0.04020100502512563,0.019903980796159234,0.05944055944055944,1.0,1.0,0.2192513368983957,0.03984851508728143,0.7397504456327986,0.30785473277930386
Mienshao,Fighting,,510,65,125,60,95,60,105,True,mienshao,620.0,179.0,14.0,355.0,3.0,1.0,"inner-focus, regenerator, reckless",91.0,True,mienshao,generation-v,,medium-slow,purple,upright,45.0,70.0,False,False,False,mienfoo,0,1,0.06532663316582915,0.03540708141628326,0.24999999999999997,1.0,1.0,0.2406417112299465,0.11691123819403747,0.7468805704099822,0.48382559962220417
Druddigon,Dragon,,485,77,120,90,60,90,48,True,druddigon,621.0,170.0,16.0,1390.0,3.0,1.0,"rough-skin, sheer-force, mold-breaker",91.0,True,druddigon,generation-v,,medium,red,upright,45.0,70.0,False,False,False,,0,0,0.07537688442211056,0.1389277855571114,0.23426573426573424,1.0,1.0,0.2406417112299465,0.14952346808165207,0.7468805704099822,0.3436092685884885
Golett,Ground,Ghost,303,59,74,50,35,50,35,True,golett,622.0,61.0,10.0,920.0,3.0,1.0,"iron-fist, klutz, no-guard",89.0,True,golett,generation-v,,medium,green,humanoid,190.0,70.0,False,False,False,,0,0,0.04522613065326633,0.09191838367673534,0.0437062937062937,1.0,1.0,0.2352941176470588,0.060283602678765126,0.7450980392156863,0.31612429648990403
Golurk,Ground,Ghost,483,89,124,80,55,80,55,True,golurk,623.0,169.0,28.0,3300.0,3.0,1.0,"iron-fist, klutz, no-guard",107.0,True,golurk,generation-v,,medium,green,humanoid,90.0,70.0,False,False,False,golett,0,1,0.135678391959799,0.32996599319863973,0.23251748251748253,1.0,1.0,0.2834224598930481,0.23272062255864043,0.7611408199643493,0.5242725147533319
Pawniard,Dark,Steel,340,45,85,70,40,40,60,True,pawniard,624.0,68.0,5.0,102.0,3.0,1.0,"defiant, inner-focus, pressure",84.0,True,pawniard,generation-v,,medium,red,humanoid,120.0,35.0,False,False,False,,0,0,0.020100502512562814,0.010102020404080815,0.05594405594405594,1.0,1.0,0.22192513368983954,0.028715526286899856,0.7406417112299465,0.3048713423780486
Bisharp,Dark,Steel,490,65,125,100,60,70,70,True,bisharp,625.0,172.0,16.0,700.0,3.0,1.0,"defiant, inner-focus, pressure",85.0,True,bisharp,generation-v,,medium,red,humanoid,45.0,35.0,False,False,False,pawniard,0,1,0.07537688442211056,0.0699139827965593,0.23776223776223773,1.0,1.0,0.2245989304812834,0.1276843683269692,0.7415329768270945,0.48491850122892854
Bouffalant,Normal,,490,95,110,95,40,95,55,True,bouffalant,626.0,172.0,16.0,946.0,3.0,1.0,"reckless, sap-sipper, soundproof",73.0,True,bouffalant,generation-v,,medium,brown,quadruped,45.0,70.0,False,False,False,,0,0,0.07537688442211056,0.09451890378075614,0.23776223776223773,1.0,1.0,0.19251336898395718,0.13588600865503483,0.7308377896613191,0.3331009184610381
Rufflet,Normal,Flying,350,70,83,50,37,50,60,True,rufflet,627.0,70.0,5.0,105.0,3.0,1.0,"keen-eye, sheer-force, hustle",68.0,True,rufflet,generation-v,,slow,white,wings,190.0,70.0,False,False,False,,0,0,0.020100502512562814,0.010402080416083216,0.05944055944055944,1.0,1.0,0.17914438502673793,0.029981047456401826,0.7263814616755794,0.2995468989071523
Braviary,Normal,Flying,510,100,123,75,57,75,80,True,braviary,628.0,179.0,15.0,410.0,3.0,1.0,"keen-eye, sheer-force, defiant",73.0,True,braviary,generation-v,,slow,red,wings,60.0,70.0,False,False,False,rufflet,0,1,0.07035175879396986,0.040908181636327264,0.24999999999999997,1.0,1.0,0.19251336898395718,0.12041998014343236,0.7308377896613191,0.4784611099075573
Braviary,Psychic,Flying,510,110,83,70,112,70,65,True,braviary,628.0,179.0,15.0,410.0,3.0,1.0,"keen-eye, sheer-force, defiant",73.0,True,braviary,generation-v,,slow,red,wings,60.0,70.0,False,False,False,rufflet,0,1,0.07035175879396986,0.040908181636327264,0.24999999999999997,1.0,1.0,0.19251336898395718,0.12041998014343236,0.7308377896613191,0.4784611099075573
Vullaby,Dark,Flying,370,70,55,75,45,65,60,True,vullaby,629.0,74.0,5.0,90.0,3.0,1.0,"big-pecks, overcoat, weak-armor",73.0,True,vullaby,generation-v,,slow,brown,wings,190.0,35.0,False,False,False,,0,0,0.020100502512562814,0.008901780356071214,0.06643356643356643,1.0,1.0,0.19251336898395718,0.031811949767400156,0.7308377896613191,0.3018787007947477
Mandibuzz,Dark,Flying,510,110,65,105,55,95,80,True,mandibuzz,630.0,179.0,12.0,395.0,3.0,1.0,"big-pecks, overcoat, weak-armor",80.0,True,mandibuzz,generation-v,,slow,brown,wings,60.0,35.0,False,False,False,vullaby,0,1,0.055276381909547735,0.039407881576315265,0.24999999999999997,1.0,1.0,0.21122994652406415,0.11489475449528767,0.7370766488413548,0.47929908588512826
Heatmor,Fire,,484,85,97,66,105,66,65,True,heatmor,631.0,169.0,14.0,580.0,3.0,1.0,"gluttony, flash-fire, white-smoke",80.0,True,heatmor,generation-v,,medium,red,upright,90.0,70.0,False,False,False,,0,0,0.06532663316582915,0.057911582316463296,0.23251748251748253,1.0,1.0,0.21122994652406415,0.11858523266659166,0.7370766488413548,0.3304062293365194
Durant,Bug,Steel,484,58,109,112,48,48,109,True,durant,632.0,169.0,3.0,330.0,3.0,1.0,"swarm, hustle, truant",65.0,True,durant,generation-v,,medium,gray,armor,90.0,70.0,False,False,False,,0,0,0.010050251256281405,0.032906581316263256,0.23251748251748253,1.0,1.0,0.1711229946524064,0.09182477169667573,0.7237076648841354,0.31703049746265693
Deino,Dark,Dragon,300,52,65,50,45,50,38,True,deino,633.0,60.0,8.0,173.0,1.0,0.0,hustle,67.0,True,deino,generation-v,,slow,blue,quadruped,45.0,35.0,False,False,False,,0,0,0.035175879396984924,0.017203440688137627,0.04195804195804195,0.0,0.0,0.1764705882352941,0.0314457873477215,0.0588235294117647,0.03296314796902233
Zweilous,Dark,Dragon,420,72,85,70,65,70,58,True,zweilous,634.0,147.0,14.0,500.0,1.0,0.0,hustle,68.0,True,zweilous,generation-v,,slow,blue,quadruped,45.0,35.0,False,False,False,deino,0,1,0.06532663316582915,0.04990998199639928,0.19405594405594404,0.0,0.0,0.17914438502673793,0.10309751973939081,0.05971479500891264,0.2048151739253823
Hydreigon,Dark,Dragon,600,92,105,90,125,90,98,True,hydreigon,635.0,270.0,18.0,1600.0,1.0,0.0,levitate,106.0,True,hydreigon,generation-v,,slow,blue,upright,45.0,35.0,False,False,False,zweilous,0,1,0.08542713567839197,0.15993198639727946,0.40909090909090906,0.0,0.0,0.28074866310160423,0.21815001038886017,0.09358288770053474,0.2528781581968719
